281 9 (A B C D E F G H I)
Melanoxylon_brauna 000010000
Senna_affinis 000010000
Senna_alata 100000000
Senna_armata 000000100
Senna_aymara 100000000
Senna_bauhinioides 000000100
Senna_bicapsularis 000001000
Senna_cana 011000000
Senna_candolleana 000000010
Senna_cearensis 001000000
Senna_corifolia 010100000
Senna_corymbosa 100000100
Senna_covesii 000000100
Senna_didymobotrya 000000001
Senna_gardneri 001000000
Senna_hirsuta 111011101
Senna_italica 000000001
Senna_kurtzii 000000010
Senna_mollissima 100001100
Senna_obliqua 100000000
Senna_obtusifolia 111011100
Senna_occidentalis 111011100
Senna_organensis 000010000
Senna_pallida 000001100
Senna_pendula 111011100
Senna_pleurocarpa 000000001
Senna_polyphylla 000001000
Senna_reniformis 011100000
Senna_rugosa 010000000
Senna_ruiziana 100000000
Senna_siamea 000000001
Senna_silvestris 110010000
Senna_spectabilis 111010000
Senna_surattensis 000000001
Senna_tora 000000001
Senna_trachypus 011000000
Senna_uniflora 111011100
Senna_wislizeni 000000100
Vouacapoua_pallidior 100000000
Vouacapoua_macropetala 100000000
Vouacapoua_americana 100000000
